id,vendor,name,price,discount,price_0,description,full_description,link_product,link_image,type,combo,is_combo,is_salon_product,keywords
37,Christina,Christina - Comodex - Purify & Balance Toner - 300ml (Nước hoa hồng kháng khuẩn và làm dịu da),1430000,%,1430000,"Christina - Comodex - Purify & Balance Toner - 300ml (Nước hoa hồng kháng khuẩn và làm dịu da)
Sử dụng cho những làn da dầu, lỗ chân lông to. Da đang gặp tình trạng bít tắc lỗ chân lông, thô sần, xỉn màu. Da mụn viêm, mụn ẩn.","Thành phần: 
- Citric acid
- Melafresh T96
- Chiết xuất cây bạch đàn
- Chiết xuất hạt tiêu Tasmania

Công dụng: 
Sản phẩm giúp cân bằng và thanh lọc da. Loại bỏ tạp chất, giảm bít tắc lỗ chân lông ngăn ngừa mụn và thâm. Chiết xuất thực vật làm dịu và phục hồi da trong quá trình điều trị mụn.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Thấm toner vào bông cotton, thoa đều toàn măt. Sử dụng ngày 2 lần, sáng và tối

Dung tích: 300ML",https://vhndistribution.com/san-pham/nuoc-hoa-hong-diu-nhe-khang-khuan-purify-balance-toner-300ml/,https://vhndistribution.com/wp-content/uploads/2023/04/5-1-1.png,None,False,False,False,
38,Christina,Christina - Comodex - Scrub & Smooth Exfoliator - 75ml (Tẩy da chết làm sạch sâu ngăn ngừa mụn),1250000,%,1250000,"Christina - Comodex - Scrub & Smooth Exfoliator - 75ml (Tẩy da chết làm sạch sâu ngăn ngừa mụn)
Sử dụng cho những làn da dầu, lỗ chân lông to. Da đang gặp tình trạng bít tắc lỗ chân lông, thô sần, xỉn màu. Da mụn viêm, mụn ẩn. Không sử dụng cho da đang có nhiều mụn viêm, mụn hở.","Thành phần: 
- Hạt mơ 
- Chiết xuất cam thảo
- Chiết xuất cam quýt 
- Chiết xuất cà chua
- Vitamin E

Công dụng: 
Tẩy tế bào chết, giảm sừng, giảm bít tắc cổ nang lông. Công thức thúc đẩy tái tạo tế bào cho làn da sáng mịn và đồng đều sắc tố.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Lấy 1ml đưa lên da thoa đều sau đó massage nhẹ nhàng theo hình tròn rồi rửa sạch lại với nước. Sử dụng 1-2 lần/ tuần

Dung tích: 75ML",https://vhndistribution.com/san-pham/scrub-smooth-exfoliator-tay-da-chet-lam-sach-sau-ngan-ngua-mun-75ml/,https://vhndistribution.com/wp-content/uploads/2023/04/7-1-1.png,None,False,False,False,
39,Christina,Christina - Comodex - Hydrate & restore Serum - 30ml (Tinh chất cung cấp độ ẩm và tái tạo da),1600000,%,1600000,"Christina - Comodex - Hydrate & restore Serum - 30ml (Tinh chất cung cấp độ ẩm và tái tạo da)
Sử dụng cho những làn da dầu, lỗ chân lông to. Da đang gặp tình trạng bít tắc lỗ chân lông, thô sần, xỉn màu. Da mụn viêm, mụn ẩn. Dùng được sau điều trị công nghệ cao như laser, hifu, IPL hay các liệu trình trị liệu peel, meso.","Thành phần: 
- Perfection TriPeptide
- Hyaluronic acid
- Vitamin C
- Glycerin
- Chiết xuất hoa cúc

Công dụng: 
Công thức chuyên biệt cho da dầu, mụn với 4 tác động: Cấp nước, cân bằng dầu nước trong da, phục hồi da tổn thương do mụn. Làm dịu giảm viêm, hỗ trợ điều trị mụn. Làm sáng, giảm thâm sau mụn. Tăng cường tái tạo tế bào, làm mới bề mặt da.
Dùng được cho da nhạy cảm nhẹ.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Lấy lượng vừa đủ thoa đều lên da , vỗ nhẹ cho sản phẩm thẩm thấu. Sử dụng ngày 2 lần , sáng và tối trước kem dưỡng

Dung tích: 30ML",https://vhndistribution.com/san-pham/serum-duong-am-danh-cho-da-dau-mun-hydrate-restore-serum-30ml/,https://vhndistribution.com/wp-content/uploads/2023/04/3-1-3.png,None,False,False,False,"1. Serum dưỡng ẩm và tái tạo da lý tưởng đối với làn da mụn.
2. Công thức độc đáo tác động vào tất cả các giai đoạn hình thành mụn trứng cá, mang lại hiệu quả cao, hỗ trợ tối ưu quá trình điều trị mụn:
+ Pore Reductyl (chiết xuất từ nấm rơm) và Chiết xuất lên men Pseudoalteromonas: giúp giảm tiết bã nhờn, se khít lỗ chân lông và làm mịn bề mặt da. 
+Perfection Tripeptide hỗ trợ loại bỏ tế bào sừng già cỗi. HA đa phân tử giúp cẩm ẩm đa tầng, ngăn chặn hiện tượng mất ẩm xuyên bì TEWL, kết hợp với chiết xuất Cúc la mã và các axit amin hỗ trợ làm dịu da và phục hồi da, lý tưởng cho các nền da mụn bị tổn thương hàng rào bảo vệ.
+ Phức hợp Retinol Blending gồm: Retinol tinh khiết và Retinol HPR bọc Liposome có tác dụng tương đương Tretinoin nhưng an toàn hơn, giúp kiểm soát bã nhờn, bình thường quá trình sừng hoá, thúc đẩy tái tạo da, tác động đúng đích... trong quá trình điều trị mụn. Cùng với Kojic Acid giúp là mờ vết thâm sau mụn.
3. Kết cấu mỏng nhẹ, thẩm thấu nhanh chóng, không gây bết dính, không gây mụn."
40,Christina,Christina - Comodex - Control & Regulate day treatment - 50ml (Kem dưỡng kiểm soát nhờn ban ngày),1450000,%,1450000,"Christina - Comodex - Control & Regulate day treatment - 50ml (Kem dưỡng kiểm soát nhờn ban ngày)
Sử dụng cho những làn da dầu, lỗ chân lông to. Da đang gặp tình trạng bít tắc lỗ chân lông, thô sần, xỉn màu. Da mụn viêm, mụn ẩn.","Thành phần: 
- Sepicontrol A5
- Pore – reductyl
- Nio sebactive
- Sodium Hyaluronate
- Chiết xuất trà xanh

Công dụng: 
Kem ngày giúp kiềm dầu, se khít lỗ chân lông. Chống viêm và chống vi khuẩn, ngăn ngừa các vết thâm và tăng tốc quá trình chữa lành. Kết cấu lỏng nhẹ thẩm thấu nhanh cho bề mặt da thông thoáng, dễ chịu suốt cả ngày.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Thoa đều sản phẩm lên da đã được làm sạch, sau đó sử dụng thêm kem chống nắng phù hợp để bảo vệ làn da khỏi tác hại của tia UV.

Dung tích: 50ML",https://vhndistribution.com/san-pham/kem-duong-kiem-soat-nhon-cho-da-dau-mun-ban-ngay-control-regulate-day-treatment-50ml/,https://vhndistribution.com/wp-content/uploads/2023/04/1-1-1.png,None,False,False,False,
41,Christina,Christina - Comodex - Renew&Repair Night treatment - 50ml (Gel tái tạo và phục hồi da ban đêm),1680000,%,1680000,"Christina - Comodex - Renew&Repair Night treatment - 50ml (Gel tái tạo và phục hồi da ban đêm)


Sử dụng cho những làn da dầu, lỗ chân lông to. Da đang gặp tình trạng bít tắc lỗ chân lông, thô sần, xỉn màu. Da mụn viêm, mụn ẩn.","Thành phần: 
- Retinol hình cầu
- Salicylic acid
- Perfection TriPeptide 
- Tổ hợp AHA (Phytic acid, Lactic acid, Kojic acid, Citric acid)
- Chiết xuất thực vật (hoa cúc, rau má, cam thảo…)

Công dụng: 
Kem đêm với công thức trị liệu chuyên sâu giúp làm mới và tái tạo làn da dầu, mụn. Tổ hợp AHA & Salicylic acid giảm sừng, làm thông thoáng và se khít lỗ chân lông. Chiết xuất thực vật giảm viêm, làm dịu da. Kết hợp giữa Retinol hình cầu và Perfection TriPeptide cải thiện toàn diện cấu trúc bề mặt mang lại làn da mịn màng, tươi sáng và săn chắc.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Lấy 1 lượng vừa đủ chấm 5 điểm trên khuôn mặt sau đó thoa đều sản phẩm lên da. Dùng 2-3 lần/ tuần khi mới sử dụng sau đó tăng dần lên khi da đã quen. Sử dụng vào buổi tối.


Dung tích: 50ML",https://vhndistribution.com/san-pham/gel-tai-tao-va-phuc-hoi-ban-dem-danh-cho-da-mun-renew-repair-night-50ml/,https://vhndistribution.com/wp-content/uploads/2023/04/6-1-1.png,None,False,False,False,"1. Kem đêm sửa chữa và tái tạo da lý tưởng dành cho làn da mụn, dầu, lỗ chân lông rộng, da dày sừng
2. Công thức lý tưởng tác động vào các giai đoạn hình thành mụn trứng cá, đồng thời, tái tạo và phục hồi da trong suốt giấc ngủ.
+ Salicylic acid 2% ở dạng bọc Liposome giúp làm sạch sâu lỗ chân lông, kiểm soát bã nhờn, hỗ trợ se cồi mụn, giảm thiểu khả năng kích ứng so với salicylic acid thông thường. 
+ Kết hợp cùng tổ hợp AHA có tác dụng bạt sừng, hạn chế bít tắc và break out, hiệu quả được tăng cường nhờ Perfection Tripeptide. 
+ Phức hợp đa thực vật Rosanic giúp làm dịu, chống oxy hóa và giảm đỏ da.
3. Kết cấu mỏng nhẹ dạng gel dễ dàng thẩm thấu không gây bết dinh trên da. "
42,Christina,Christina - Comodex - Mattify&Protect Cream SPF 15 -75ml (Kem dưỡng kiềm dầu và bảo vệ cho da mụn),1630000,%,1630000,"Christina - Comodex - Mattify&Protect Cream SPF 15 -75ml (Kem dưỡng kiềm dầu và bảo vệ cho da mụn)
Sử dụng cho những làn da dầu, lỗ chân lông to. Da đang gặp tình trạng bít tắc lỗ chân lông, thô sần, xỉn màu. Da mụn viêm, mụn ẩn.","Thành phần: 
- Kollaren – peptide sinh học
- Pentavitin
- Niacinamide
- Vitamin E 
- Bộ lọc tia chống nắng 

Công dụng: 
Kem dưỡng ngày với khả năng cân bằng lượng dầu nước trong da. Tăng cường khả năng tái tạo, thu nhỏ lỗ chân lông. Bảo vệ da khỏi tác hại tia UV và môi trường. Cho bề mặt da thông thoáng, mềm mịn suốt cả ngày.
Dùng được cho da nhạy cảm nhẹ.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Lấy 1 lượng vừa đủ đưa lên da sau đó vỗ nhẹ để sản phẩm thẩm thấu vào da. Dùng sau bước serum vào mỗi sáng 


Dung tích: 75ML",https://vhndistribution.com/san-pham/kem-duong-kiem-dau-va-bao-ve-danh-cho-da-mun-spf-15-mattify-protect-cream-spf15-75ml/,https://vhndistribution.com/wp-content/uploads/2023/04/4-1-1.png,None,False,False,False,
43,Christina,Christina - Comodex - Correct & Prevent Gel - 30ml (Gel chấm ngăn ngừa và cải thiện mụn trứng cá),1485000,%,1485000,"Christina - Comodex - Correct & Prevent Gel - 30ml (Gel chấm ngăn ngừa và cải thiện mụn trứng cá)
Dùng cho vùng mụn sưng viêm.","Thành phần: 
- Salicylic acid
- Marine C Thiopeptide
- Lycopene
- Sulfur
- Allantoin

Công dụng: 
Gel chấm mụn với công thức chuyên biệt đem lại hiệu quả mạnh mẽ khi sử dụng trực tiếp trên vùng da có mụn sưng viêm. Nhanh chóng làm giảm viêm, diệt khuẩn giúp mụn se cồi mụn. Đồng thời, tăng cường quá trình tái tạo da, ngăn ngừa hình thành thâm, sẹo do mụn.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Chấm trực tiếp sản phẩm vào các điểm mụn, trước bước kem ngày hoặc đêm


Dung tích: 30ML",https://vhndistribution.com/san-pham/gel-tri-mun-diet-khuan-va-tai-tao-da-correct-prevent-gel-30ml/,https://vhndistribution.com/wp-content/uploads/2023/04/2-1-3.png,None,False,False,False,"1. Gel chấm kháng khuẩn và se cồi mụn với 2% Salicylic acid
2. Công thức kháng khuẩn kháng viêm với Sulfur và sailcylic acid
3. Làm dịu, giảm đỏ và ngừa thâm sau mụn nhờ Marine C Thiopeptide, Lycopene từ cà chua và Allantoin
4. Tuýp đầu vỏ nhỏ giúp sử dụng chính xác tác các nốt mụn và giúp bảo quản sản phẩm hiệu quả."
44,Christina,Christina - Comodex - Soothe & Regulate Mask - 75ml (Mặt nạ điều tiết bã nhờn),1350000,%,1350000,"Christina - Comodex - Soothe & Regulate Mask - 75ml (Mặt nạ điều tiết bã nhờn)
Sử dụng cho những làn da dầu, lỗ chân lông to. Da đang gặp tình trạng bít tắc lỗ chân lông, thô sần, xỉn màu. Da mụn viêm, mụn ẩn.","Thành phần: 
- Phức hợp thảo dược làm dịu (hoa cúc, rau má, cam thảo, trà xanh, hương thảo, hoàng cầm, cốt khí)
- Niacinamide
- Kaolin
- Chiết xuất hạt tiêu Tasmania
- Salicylic acid

Công dụng: 
Mặt nạ giúp cân bằng dầu nước và điều tiết bã nhờn trên da. Phức hợp thảo dược làm dịu, giảm đỏ và phục hồi làn da trong & sau quá trình điều trị mụn. Kháng khuẩn, kháng viêm ngăn ngừa hình thành mụn. Thu nhỏ lỗ chân lông, hỗ trợ giảm thâm & đồng đều màu sắc da
Dùng được cho da nhạy cảm nhẹ.

Chỉ định: 
Điều trị các loại mụn cấp độ từ nhẹ đến nặng vừa. Da dầu, da hỗn hợp, lỗ chân lông to. Da bít tắc thô sần.

Hướng dẫn sử dụng: 
Lấy 3ml thoa đều lên da, sau 15p lau sạch lại với nước. Tuần đắp 1-2 lần

Dung tích: 75ML",https://vhndistribution.com/san-pham/mat-na-dieu-tiet-dau-soothe-regulate-mask-75ml/,https://vhndistribution.com/wp-content/uploads/2023/04/8-15.png,None,False,False,False,
45,Christina,Christina - Nuance - 1 Pre-Peel Cleanser - 300ml (Sữa rửa mặt và chuẩn bị da trước peel),N/A,%,N/A,"Christina - Nuance - 1 Pre-Peel Cleanser - 300ml (Sữa rửa mặt và chuẩn bị da trước peel)
Mọi loại da","Thành phần: 
- Chiết xuất quả mâm xôi: kháng viêm, chống oxy hoá, giàu Vitamin C, kích thích tăng sinh collagen.
- Chiết xuất lựu: chống oxy hoá, chống lão hoá 
- Chiết xuất nho: giàu resveratrol, giảm sự xuất hiện của các dấu hiệu lão hoá trên da. 

Công dụng: 
Sự kết hợp giữa các thành phần từ trái cây, quả mọng với đặc tính chống oxy hoá cao, giúp làm sạch da nhẹ nhàng và làm mềm da.

Hướng dẫn sử dụng: 
Thoa một lượng nhỏ lên miếng bông ướt và làm sạch mặt và cổ theo chuyển động tròn. Lau nhẹ bằng khăn ẩm. Dùng khăn giấy thấm khô da
.
Dung tích: 300ML",N/A,N/A,None,False,False,True,
46,Christina,"Christina - Nuance - 2 Glyco-Mineral Peel - 100ml (Dung dịch peel da đa acid AHA, BHA, PHA)",N/A,%,N/A,"Christina - Nuance - 2 Glyco-Mineral Peel - 100ml (Dung dịch peel da đa acid AHA, BHA, PHA)
Mọi loại da","Thành phần: 
- Tổ hợp 20% nhóm AHA, BHA, PHA
+ AHA: bạt sừng, loại bỏ tế bào sừng già, sừng chết trên bề mặt da. Làm sáng da, ngăn chặn những dấu hiệu lão hoá da. 
+ BHA: làm sạch sâu lỗ chân lông, loại bỏ bã nhờn, bít tắc. Làm sạch sâu da. 
+ PHA: làm sáng da, làm ẩm da, hỗ trợ chức năng bảo vệ da, giúp khoá ẩm và làm giảm sự xuất hiện của các nếp nhăn.

Công dụng: 
Loại bỏ tế bào chết, cải thiện toàn diện các vấn đề về da, từ tình trạng da xỉn màu, kết cấu không đồng đều đến nếp nhăn và tăng sắc tố.

Hướng dẫn sử dụng: 
Dùng cọ thoa một lớp mỏng, đều lên vùng mặt và cổ, từ ngoài vào trong. Lưu trên da trong 3-5 phút, tùy theo phản ứng của da rồi lau sạch bằng nước ấm.


Dung tích: 100ML",N/A,N/A,None,False,False,True,
47,Christina,Christina - Nuance - 3 Glyco-Mineral Peel Mask - 250ml (Mặt nạ khoáng chất hỗ trợ peel da),N/A,%,N/A,"Christina - Nuance - 3 Glyco-Mineral Peel Mask - 250ml (Mặt nạ khoáng chất hỗ trợ peel da)
Mọi loại da","Thành phần: 
- Kaolin: làm sạch sâu bã nhờn, dầu thừa, thanh lọc làn da. 
- Calamine, kẽm, đồng, magiê: cung cấp những khoáng chất cần thiết cho da.
- Niacinamide: cung cấp độ ẩm, làm dịu da. 
- Panthenol: làm dịu da
- Citric acid: làm sáng da

Công dụng: 
Mặt nạ giúp làm sạch sâu, cung cấp các khoáng chất và dinh dưỡng cần thiết cho da.

Hướng dẫn sử dụng: 
Dùng cọ thoa một lớp mỏng, đều lên vùng mặt và cổ, từ ngoài vào trong. Lưu trên da trong 3-5 phút, tùy theo phản ứng của da.

Dung tích: 250ML",N/A,N/A,None,False,False,True,
48,Christina,Christina - Nuance - 4 Grape-Dew Hydrating Tonic 100 (Toner cân bằng và trẻ hóa da),N/A,%,N/A,"Christina - Nuance - 4 Grape-Dew Hydrating Tonic 100 (Toner cân bằng và trẻ hóa da)
Mọi loại da","Thành phần: 
- Chiết xuất gừng: có tính ấm, kích thích lưu thông tuần hoàn máu
- Chiết xuất cây phỉ: kháng viêm, chống oxy hoá, làm sạch da nhẹ nhàng
- Chiết xuất nho xanh: chống oxy hoá cao
- Hyaluronic acid: duy trì độ ẩm trên da, phục hồi làn da khoẻ mạnh.

Công dụng: 
Bổ sung độ ẩm và làm săn chắc da, thúc đẩy sự hấp thụ tối ưu của các sản phẩm tiếp theo

Hướng dẫn sử dụng: 
Xịt từ khoảng cách 20 cm lên mặt đã rửa sạch. Vỗ nhẹ bằng đầu ngón tay cho đến khi sản phẩm thẩm thấu hoàn toàn.

Dung tích: 100ML",N/A,N/A,None,False,False,True,
49,Christina,Christina - Nuance - 5 Eyes-Up Booster Mask - 75ml (Mặt nạ tăng cường trẻ hóa da vùng mắt),N/A,%,N/A,"Christina - Nuance - 5 Eyes-Up Booster Mask - 75ml (Mặt nạ tăng cường trẻ hóa da vùng mắt)
Mọi loại da","Thành phần: 
- Chiết xuất cây phỉ: kháng viêm, chống oxy hoá, làm sạch nhẹ nhàng. 
- Panthenol: làm dịu da
- Bơ hạt mỡ (Theobroma Grandiflorum Seed Butter): cung cấp chất béo cần thiết, nuôi dưỡng làn da

Công dụng: 
Được bào chế chuyên nghiệp để làm mờ nếp nhăn và làm cho làn da mỏng manh quanh mắt trông trẻ trung hơn. Có đặc tính nâng cơ và thẩm thấu dễ dàng, giúp đôi mắt trẻ trung và rạng rỡ hơn

Hướng dẫn sử dụng: 
Dùng cọ nhỏ, thoa một lớp mỏng, đều lên vùng mắt. Massage cho đến khi thẩm thấu hoàn toàn.

Dung tích: 75ML",N/A,N/A,None,False,False,True,
50,Christina,"Christina - Nuance - 6 Intense Repair Cream Rich - 500ml	 (Kem massage giàu dưỡng chất, tăng cường sửa chữa da)",N/A,%,N/A,"Christina - Nuance - 6 Intense Repair Cream Rich - 500ml	 (Kem massage giàu dưỡng chất, tăng cường sửa chữa da)
Mọi loại da","Thành phần: 
- Cây bất tử: kháng viêm, làm dịu da, chống oxy hoá cao.
- Collagen acid amin: phục hồi độ đàn hồi, độ ẩm trên da. Kích thích tăng sinh collagen, elastin. 
- Squalane: cấp ẩm, nuôi dưỡng da.

Công dụng: 
Giàu dinh dưỡng và Omega giúp phục hồi độ đàn hồi và độ ẩm, chống oxy hóa và tăng cường sức đề kháng cho da.

Hướng dẫn sử dụng: 
Dùng cọ /thìa, thoa đều lên mặt, cổ và vùng quai xanh. Massage cho đến khi thẩm thấu hoàn toàn. Lau sạch phần còn lại bằng khăn ẩm.

Dung tích: 500ML",N/A,N/A,None,False,False,True,
51,Christina,Christina - Nuance - 7 Marine Algae Cooling Mask - 150ml (Mặt nạ tảo biển làm mát),N/A,%,N/A,"Christina - Nuance - 7 Marine Algae Cooling Mask - 150ml (Mặt nạ tảo biển làm mát)
Mọi loại da","Thành phần: 
- Tảo xoắn xanh: kháng viêm mạnh mẽ, chống oxy hoá cao. 
- Peptide: chống lão hoá, ngăn chặn sự hình thành của các dấu hiệu lão hoá sớm. 
- Chiết xuất hạt diêm mạch thuỷ phân: giữ ẩm cho da, giàu axit béo cần thiết, khôi phục chức năng rào cản da, giúp giữ ẩm và duy trì sự mềm mại cho làn da. Giàu Vitamin C, bảo vệ da khỏi tác hại từ tia UV. 

Công dụng: 
Mang lại hiệu ứng săn chắc và làm mịn da, mang lại vẻ ngoài trẻ trung hơn.

Hướng dẫn sử dụng: 
Trộn 3 thìa bột mặt nạ với 5 thìa nước lạnh từ từ thêm vào để tạo thành hỗn hợp sệt, mịn. Dùng thìa, quét lên mặt và cổ. Để khô trong 7-10 phút. Lột nhẹ nhàng từ dưới lên trên.

Dung tích: 150ML",N/A,N/A,None,False,False,True,
52,Christina,Christina - Nuance - 8 Immortelle-Infused Elixir Serum - 100ml	 (Serum tăng cường trẻ hóa và bảo vệ da từ cây bất tử),N/A,%,N/A,"Christina - Nuance - 8 Immortelle-Infused Elixir Serum - 100ml	 (Serum tăng cường trẻ hóa và bảo vệ da từ cây bất tử)
Mọi loại da","Thành phần: 
- Cây Immortelle: chất chống oxy hóa, flavonoid, chất dưỡng ẩm và đặc tính làm dịu
- Collagen acid amin: phục hồi độ đàn hồi, độ ẩm trên da. Kích thích tăng sinh collagen, elastin.
- Squalane: cấp ẩm, nuôi dưỡng da.

Công dụng: 
Giàu dinh dưỡng và Omega giúp phục hồi độ đàn hồi và độ ẩm, chống oxy hóa và tăng cường sức đề kháng cho da.

Hướng dẫn sử dụng: 
Thoa một vài giọt lên mặt và cổ, massage nhẹ nhàng thẩm thấu.

Dung tích: 100ML",N/A,N/A,None,False,False,True,
53,Christina,Christina - Nuance - 9A Protective Day Wear SPF 30 -  150ml (Kem dưỡng ban ngày trẻ hóa và bảo vệ da SPF30),N/A,%,N/A,"Christina - Nuance - 9A Protective Day Wear SPF 30 -  150ml (Kem dưỡng ban ngày trẻ hóa và bảo vệ da SPF30)
Mọi loại da","Thành phần: 
- Ferulic acid: đặc tính chống oxy hoá cao, 
- Chiết xuất Yacon: cây sâm đất có nguồn gốc từ Nam Mỹ, là nguồn fructooligosaccharides (FOS) dồi dào, giúp duy trì hệ vi sinh vật khỏe mạnh, chống lại các tác nhân gây hại từ môi trường bên ngoài.  
- Acetyl Tetrapeptide-2: kích thích tăng sinh và tổng hợp collagen.
- Tocopheryl Acetate (vitamin E): chống oxy hoá, dưỡng ẩm và làm mềm da. 

Công dụng: 
Phức hợp peptide mạnh mẽ được tăng cường với axit ferulic cung cấp khả năng bảo vệ mạnh mẽ chống lại các gốc tự do, giúp làn da luôn tươi trẻ và đàn hồi. Được làm giàu với chiết xuất yacon, tăng cường sức đề kháng và độ tươi mới cho làn da

Hướng dẫn sử dụng: 
Sử dụng hàng ngày dành cho vùng da mặt và cổ. Vỗ nhẹ bằng đầu ngón tay cho đến khi thẩm thấu hoàn toàn.

Dung tích: 150ML",N/A,N/A,None,False,False,True,
54,Christina,Christina - Nuance - 9B Pro-Collagen Radiance Cream - 150ml	 (Kem dưỡng trẻ hóa và làm rạng rỡ da),N/A,%,N/A,"Christina - Nuance - 9B Pro-Collagen Radiance Cream - 150ml	 (Kem dưỡng trẻ hóa và làm rạng rỡ da)
Mọi loại da","Thành phần: 
- Collagen axit amin: phục hồi độ đàn hồi, độ ẩm trên da. Kích thích tăng sinh collagen, elastin. 
- Melatonin liposome: chống oxy hoá, chống viêm. 
- Chiết xuất hạt diêm mạch thuỷ phân: giữ ẩm cho da, giàu axit béo cần thiết, khôi phục chức năng rào cản da, giúp giữ ẩm và duy trì sự mềm mại cho làn da. Giàu Vitamin C, bảo vệ da khỏi tác hại từ tia UV. 

Công dụng: 
Công nghệ tiên tiến, kem dưỡng ẩm hiệu suất cao trong công thức lai kết hợp các mảnh collagen axit amin mới và melatonin liposome. Cải thiện độ săn chắc, kết cấu và làm mờ đường nhăn nhăn và nếp nhăn nhỏ.

Hướng dẫn sử dụng: 
Thoa lên mặt đã rửa sạch. Massage nhẹ nhàng cho đến khi thẩm thấu hoàn toàn.

Dung tích: 150ML",N/A,N/A,None,False,False,True,
55,Christina,"Christina - Nuance - Total Corrector Serum - 30ml (Tinh chất sửa chữa, trẻ hoá da toàn diện)",N/A,%,N/A,"Christina - Nuance - Total Corrector Serum - 30ml (Tinh chất sửa chữa, trẻ hoá da toàn diện)
Mọi loại da","Thành phần: 
- Sodium Hyaluronate: Cấp ẩm, làm dịu, phục hồi, kích thích tăng sinh collagen
- Niacinamide: Cung cấp độ ẩm, làm dịu da. 
- Chiết xuất cây phỉ: Kháng khuẩn, kháng viêm

Công dụng: 
Huyết thanh tạo hình mang tính cách mạng, nhắm vào cả các đường nhăn và rãnh nhăn trên gương mặt, bao gồm cả các nếp nhăn tĩnh và các nếp nhăn biểu cảm. Sự kết hợp sang trọng của peptide và axit hyaluronic, làm mờ rõ rệt các nếp nhăn sâu và làm săn chắc làn da chảy xệ, mang lại vẻ rạng rỡ trẻ trung

Hướng dẫn sử dụng: 
Nhỏ vài giọt lên toàn bộ mặt và mát xa nhẹ nhàng cho đến khi hoàn toàn
thấm vào da

Dung tích: 30ML",N/A,N/A,None,False,False,False,
56,Christina,Christina - Nuance - Raspberry Cleansing Emulsion - 300ml (Làm sạch dạng sữa chiết xuất từ quả mâm xôi),N/A,%,N/A,"Christina - Nuance - Raspberry Cleansing Emulsion - 300ml (Làm sạch dạng sữa chiết xuất từ quả mâm xôi)
Mọi loại da","Thành phần: 
- Sodium PCA: Dưỡng ẩm, làm mềm 
- Citric Acid: làm sáng da
- Chiết xuất quả mâm xôi: kháng viêm, chống oxy hoá, giàu Vitamin C, kích thích tăng sinh collagen.
- Chiết xuất lựu: chống oxy hoá, chống lão hoá 
- Chiết xuất nho: giàu resveratrol, giảm sự xuất hiện của các dấu hiệu lão hoá trên da. 

Công dụng: 
Hỗn hợp nhẹ nhàng, tươi mát của các thành phần được chế tác tỉ mỉ để làm sạch và thanh lọc da. Được bổ sung chiết xuất từ quả mâm xôi, lựu và nho.

Hướng dẫn sử dụng: 
Thoa một lượng nhỏ lên bông tẩy trang ướt và làm sạch mặt và cổ bằng chuyển động tròn. Nhẹ nhàng lau sạch bằng vải ẩm

Dung tích: 300ML",N/A,N/A,None,False,False,False,
57,Christina,"Christina - Nuance - Shine-Bright Radiance Enhancer - 50ml (Kem dưỡng sáng da, phục hồi và cải thiện kết cấu da)",N/A,%,N/A,"Christina - Nuance - Shine-Bright Radiance Enhancer - 50ml (Kem dưỡng sáng da, phục hồi và cải thiện kết cấu da)
Mọi loại da","Thành phần: 
- Glycolic Acid: tẩy tế bào chết, chống oxy hóa và dưỡng ẩm
- Lactic Acid: Dưỡng ẩm, phụ hồi và tẩy da chết nhẹ nhàng
- Tranexamic Acid: Giảm phản ứng viêm và ức chế tân sinh mạch

Công dụng: 
Kem tái tạo da tiên tiến, được bào chế với bộ ba axit mạnh mẽ: axit glycolic, axit lactic và axit tranexamic hoạt động kết hợp với nhau giúp da trở nên rạng rỡ, giảm thiểu sự xỉn màu. Kết cấu đồng nhất

Hướng dẫn sử dụng: 
Thoa một lớp mỏng lên mặt và cổ đã được làm sạch hai lần một tuần vào ban đêm, vỗ nhẹ cho đến khi sản phẩm thẩm thấu hết vào da

Dung tích: 50ML",N/A,N/A,None,False,False,False,
